numero_solicitacao,razaoSocial,nomeFantasia,cnpjSemTraco,maiorAtraso,margemBrutaAcumulada,percentualProtestos,primeiraCompra,prazoMedioRecebimentoVendas,titulosEmAberto,valorSolicitado,status,definicaoRisco,diferencaPercentualRisco,percentualRisco,dashboardCorrelacao,valorAprovado,dataAprovadoEmComite,periodoBalanco,ativoCirculante,passivoCirculante,totalAtivo,totalPatrimonioLiquido,endividamento,duplicatasAReceber,estoque,faturamentoBruto,margemBruta,periodoDemonstrativoEmMeses,custos,anoFundacao,intervaloFundacao,capitalSocial,restricoes,empresa_MeEppMei,scorePontualidade,limiteEmpresaAnaliseCredito,dataAprovadoNivelAnalista
4438,Dr. Thomas Preston,Lynne Rees,OBVS58766121311171,3,0.0,0.0,2006-10-10T11:51:37,0,0.0,80000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,75000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,1935776.0,785204.0,5117024.0,4331820.0,0.0,1070133.0,802023.0,2845529.0,-655782.0,12.0,3501311.0,1996.0,Acima de 17 anos,200000.0,False,False,0.0,204000.0,2020-08-26T21:48:41
4440,Natasha Sanderson-Phillips,Kayleigh Jones-Kelly,WKAT72170295744312,5,0.0,0.0,2018-07-19T14:40:42,0,0.0,250000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9464285714285714,0.0535714285714285,0.866025403784439,85000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,2856083.0,1361162.0,3334817.0,1702827.0,0.0,956711.0,1331392.0,3481397.0,954419.0,12.0,2526978.0,2008.0,De 11 a 16 anos,100000.0,False,False,0.0,17600.0,2020-08-26T21:55:18
4449,Mr. Reece Davies,Antony Walsh,IHXJ81732847047007,53,0.2648957305,0.0,2009-04-08T00:00:00,8,33420.0,375000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,-0.866025403784439,350000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,22187992.0,2959093.0,24618228.0,22561000.0,0.0,11583368.0,7778800.0,9139060.0,3039291.0,12.0,6099769.0,2000.0,Acima de 17 anos,450000.0,False,False,0.25,1701032.0,2020-08-27T14:32:14
4457,Sean Morley,Robin Thomas-Hewitt,JBWE58432974516641,19,0.0,0.0,2011-05-12T15:05:43,0,0.0,90000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,-0.640427866729805,90000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,5404019.0,376299.0,9984065.0,6298626.0,0.0,3600348.0,1702318.0,11336386.0,4933207.0,12.0,6403179.0,1995.0,Acima de 17 anos,100000.0,False,False,0.0,985874.0,2020-08-27T18:36:08
4468,Ricky Kelly,Anne Welch-Campbell,OPNI24346853582080,5,0.0,0.0,2019-01-29T14:11:28,0,0.0,700000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,550000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,10783205.0,4224816.0,16792927.0,3675549.0,0.0,4400868.0,4964014.0,33505605.0,10966850.0,12.0,22538755.0,2012.0,De 6 a 10 anos,40000.0,False,False,0.0,405000.0,2020-08-27T19:49:29
4487,Mrs. Debra Jackson,Dr. Arthur Curtis,BENC98235797563895,16,0.2548028184,0.0,2016-03-28T00:00:00,0,0.0,100000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,-0.866025403784439,100000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,27437755.0,3644123.0,34052578.0,29623509.0,0.0,12035395.0,6138595.0,44652485.0,32646993.0,12.0,12005492.0,1984.0,Acima de 17 anos,2650000.0,False,False,0.9838054867,436500.0,2020-08-28T17:22:33
4494,Mr. Reece Davies,Antony Walsh,IHXJ81732847047007,53,0.2648957305,0.0,2009-04-08T00:00:00,8,33420.0,2000000.0,AprovadoComite,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,-0.866025403784439,800000.0,2020-08-28T18:48:34,2019-12-31T03:00:00,22187992.0,2959093.0,24618228.0,22561000.0,0.0,11583368.0,7778800.0,9139060.0,3039291.0,12.0,6099769.0,2000.0,Acima de 17 anos,450000.0,False,False,0.25,1701032.0,2020-02-03T20:57:33
4549,Francis Hunter,Judith Roberts,VTBP28229782439478,4,0.2813948662,0.0,2016-01-06T00:00:00,51,54801.51,160000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9464285714285714,0.0535714285714285,0.866025403784439,160000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,34119353.0,1917607.0,36924735.0,34992856.0,0.0,7585957.0,3375749.0,21236098.0,6275836.0,12.0,14960262.0,1992.0,Acima de 17 anos,1000000.0,False,False,1.0,3817196.0,2020-08-31T21:28:57
4575,Denise Woods,Janice Hale-Jones,NBLH48067776831197,8,0.3978981822,0.0,2007-02-05T00:00:00,96,15960.0,100000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,100000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,12210390.0,766760.0,12451455.0,11684694.0,0.0,1698562.0,3364818.0,6941291.0,2442933.0,12.0,4498358.0,2003.0,Acima de 17 anos,100000.0,False,False,1.0,555000.0,2020-09-02T11:55:16
4598,Mr. Dale Foster,Stephanie Booth,SNFW45827774385022,0,0.6508197279,0.0,2020-08-20T00:00:00,0,0.0,50000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,1.0,0.0,0.0,50000.0,2020-02-05T19:14:37,2019-12-31T00:00:00,83206567.0,21473729.0,95529538.0,73960563.0,0.0,23561720.0,21194708.0,169458146.0,119750326.0,12.0,49707820.0,1999.0,Acima de 17 anos,1005000.0,False,False,1.0,15985186.0,2020-09-02T14:06:14
4620,Alex Roberts,Norman Simpson,GAPO46378788917843,0,0.0,0.0,2019-10-08T11:26:48,0,0.0,50000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,50000.0,2020-02-05T19:14:37,2019-12-31T00:00:00,4629174.0,3749913.0,6973344.0,3223422.0,0.0,0.0,4553975.0,15175917.0,5009305.0,12.0,10166612.0,2004.0,De 11 a 16 anos,20000.0,False,False,0.0,254575.0,2020-09-02T16:44:07
4635,Raymond Gray,Miss Alice Byrne,RDSR42204517912484,3,0.4893561979,0.0,2015-09-21T00:00:00,11,8182.5,100000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9285714285714284,0.0714285714285714,0.0,100000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,3379568.0,0.0,3379568.0,1393950.0,0.0,1681864.0,1075791.0,10865851.0,2153249.0,12.0,8712602.0,2012.0,De 6 a 10 anos,50000.0,False,False,1.0,17820.0,2020-09-02T20:21:40
4644,Joyce Ward,Mark Martin,GRTO26476605372312,2,0.2606411612,0.0,2019-03-20T00:00:00,126,158627.16,170000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,170000.0,2020-02-05T19:14:37,2020-07-31T03:00:00,5032853.0,4250632.0,5806308.0,1101916.0,0.0,1546594.0,2162388.0,9231383.0,5309080.0,7.0,3922303.0,2013.0,De 6 a 10 anos,0.0,False,False,1.0,180000.0,2020-09-03T17:09:24
4650,Ricky Kelly,Anne Welch-Campbell,OPNI24346853582080,5,0.0,0.0,2019-01-29T14:11:28,0,0.0,1500000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,820000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,10783205.0,4224816.0,16792927.0,3675549.0,0.0,4400868.0,4964014.0,33505605.0,10966850.0,12.0,22538755.0,2012.0,De 6 a 10 anos,40000.0,False,False,0.0,405000.0,2020-09-03T18:09:51
4669,Ms. Geraldine Singh,Sandra Anderson,IOIC59548014135224,4,0.2056178239,0.0,2017-01-31T00:00:00,0,0.0,220000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9464285714285714,0.0535714285714285,0.0,220000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,4433096.0,2200921.0,4517091.0,2316169.0,0.0,1027255.0,2187761.0,8833287.0,2048222.0,12.0,6785065.0,2013.0,De 6 a 10 anos,587590.0,False,False,1.0,281200.0,2020-09-04T14:43:28
4672,Mrs. Jessica McKenzie,Stacey Hamilton,JCVG86436785024540,8,0.435240804,0.0,2011-11-01T00:00:00,0,0.0,80000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9285714285714284,0.0714285714285714,0.47099827269091,80000.0,2020-02-05T19:14:37,2019-12-31T00:00:00,6507907.0,1310486.0,7237315.0,4900535.0,0.0,4177165.0,1253422.0,15783051.0,7184869.0,12.0,8598182.0,1981.0,Acima de 17 anos,50000.0,False,False,0.8928193941,658600.0,2020-09-04T14:52:03
4678,Ricky Kelly,Anne Welch-Campbell,OPNI24346853582080,5,0.0,0.0,2019-01-29T14:11:28,0,0.0,1300000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,1200000.0,2020-02-05T19:14:37,2020-07-31T03:00:00,21343428.0,5580595.0,27542384.0,6411245.0,0.0,9527517.0,9352161.0,27102567.0,2801698.0,7.0,24300869.0,2012.0,De 6 a 10 anos,40000.0,False,False,0.0,405000.0,2020-09-04T14:59:46
4680,Melissa Curtis,Alex Reed,MTRN76003575768680,6,0.3992833079,0.0,2020-05-27T00:00:00,5,334150.0,130000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.8928571428571428,0.1071428571428571,0.0,110000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,3550774.0,88746.0,3679848.0,3135887.0,0.0,2029811.0,459146.0,6610233.0,2367415.0,12.0,4242818.0,2002.0,Acima de 17 anos,90000.0,False,True,1.0,96936.0,2020-09-04T15:15:02
4693,Dr. Jake Robinson,Mr. Kevin Lee,VDJL78696599252677,0,0.3400470868,0.0,2015-01-12T00:00:00,43,32264.11,150000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,80000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,606494.0,103402.0,606494.0,503092.0,0.0,0.0,520007.0,4772999.0,2233927.0,12.0,2539072.0,2014.0,De 6 a 10 anos,50000.0,False,False,1.0,72600.0,2020-09-04T19:02:56
4720,Elliott Price-Davidson,Simon Begum-Ward,FMZG75960161902578,3,0.5376810295,0.0,2016-06-30T00:00:00,68,31059.15,200000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,200000.0,2020-02-05T19:14:37,2019-08-31T03:00:00,3494490.0,1265213.0,3622898.0,2310579.0,0.0,348963.0,3008670.0,17591660.0,6299783.0,8.0,11291877.0,2014.0,De 6 a 10 anos,1000000.0,False,False,1.0,1496802.0,2020-09-08T18:16:19
4741,Adam Smith,Duncan Brown-Wright,VCKT26495673244747,4,0.0,0.0,2010-11-19T11:10:14,0,0.0,100000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,65000.0,2020-02-05T19:14:37,2020-07-31T03:00:00,867915.0,85237.0,937915.0,346987.0,0.0,459776.0,0.0,2116510.0,0.0,7.0,0.0,2009.0,De 11 a 16 anos,80000.0,False,False,0.0,59400.0,2020-09-09T16:43:43
4752,Sean Cox-Parsons,Lynne Alexander-Hill,AZWG08314036490509,3,0.4389350443,0.0,2017-07-31T00:00:00,0,42879.29,130000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,130000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,30236142.0,18458725.0,30795864.0,12288169.0,0.0,10495854.0,18287253.0,73827926.0,18224430.0,12.0,55603496.0,1993.0,Acima de 17 anos,100000.0,False,False,1.0,356000.0,2020-09-09T16:49:19
4784,Mr. Callum Shaw,Sylvia Wilson,PJFO00778295358970,8,0.1677956894,0.0,2013-03-25T00:00:00,65,97342.26,100000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9464285714285714,0.0535714285714285,-0.211720506500133,100000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,3721491.0,1332062.0,3954907.0,2622845.0,0.0,1662003.0,683958.0,4979494.0,1859473.0,12.0,3120021.0,1989.0,Acima de 17 anos,400000.0,False,False,0.9919593816,280500.0,2020-09-10T16:51:53
4805,Dr. Danielle King,Mohamed Rose,UFEP38146494896325,0,0.3438945006,0.0,2016-08-24T00:00:00,0,0.0,100000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,0.0,100000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,9145936.0,1894556.0,9147367.0,7252810.0,0.0,3841848.0,1049676.0,8856332.0,5297008.0,12.0,3559324.0,2014.0,De 6 a 10 anos,80000.0,False,False,1.0,8100.0,2020-09-10T19:58:22
4823,Derek Cooke,Vanessa Clarke-Lees,ZJNH66752013670639,155,0.5198473781,0.0,2006-07-17T00:00:00,114,420000.0,600000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.8928571428571428,0.1071428571428571,-0.617811127425293,600000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,67757817.0,47552728.0,74492008.0,18551598.0,0.0,33083864.0,12246731.0,91003927.0,37742370.0,12.0,53261557.0,1969.0,Acima de 17 anos,5000000.0,False,False,0.8992099872,9146131.0,2020-09-11T14:38:44
4824,Mr. Christian Phillips,Vanessa Shah-Price,WNBI44103763295229,4,0.3989342002,0.0,2011-08-02T00:00:00,52,206985.86,800000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,-0.86602540378444,500000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,11506744.0,1452976.0,11615814.0,10162838.0,0.0,6902467.0,3647637.0,13549843.0,4706346.0,12.0,8843497.0,1979.0,Acima de 17 anos,600000.0,False,False,1.0,1333750.0,2020-09-11T14:41:16
4854,Rachel Tyler,Dr. Charles Wilson,IIAT45720750146141,2,0.4292493181,0.0,2017-09-21T00:00:00,0,0.0,50000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,50000.0,2020-02-05T19:14:37,2019-12-31T00:00:00,6581288.0,460145.0,6731956.0,627811.0,0.0,4611713.0,1861683.0,4330262.0,0.0,12.0,0.0,2002.0,Acima de 17 anos,400000.0,False,False,1.0,395956.0,2020-09-14T15:44:20
4892,Danielle Middleton,Ms. Sophie Perry,NELW58002256713089,4,0.382102052,0.0,2016-11-04T00:00:00,19,36736.13,380000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,0.866025403784439,380000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,63220976.0,61446010.0,64437727.0,1376433.0,0.0,20544058.0,30510478.0,200771296.0,36737624.0,12.0,164033672.0,1982.0,Acima de 17 anos,350000.0,False,False,1.0,36826000.0,2020-09-14T21:19:29
4953,Max Graham-Smith,Scott Taylor,LIRK18976716628964,60,0.4485772496,0.0,2012-07-04T00:00:00,36,368372.0,950000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,-0.221371219490759,950000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,15475205.0,7811481.0,16122483.0,8311002.0,0.0,6070606.0,6811728.0,46145958.0,10304339.0,12.0,35841619.0,2006.0,De 11 a 16 anos,1000000.0,False,False,0.9882213279,2921279.0,2020-09-15T20:55:38
5012,Kimberley Roberts,Amanda Stone,KHQP11157333328779,2,0.4658109107,0.0,2016-01-15T00:00:00,196,37800.0,400000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,270000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,3049596.0,2289522.0,3473273.0,1066900.0,0.0,1108073.0,891051.0,19441308.0,10120704.0,12.0,9320604.0,2009.0,De 11 a 16 anos,100000.0,False,False,1.0,1499193.0,2020-09-17T14:54:47
5020,Frank Schofield,Douglas Williams,ROYL58916615423739,3,0.5872821178,0.0,2017-09-08T00:00:00,0,0.0,60000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,60000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,6972464.0,3262639.0,7209213.0,3946574.0,0.0,2129036.0,2052372.0,15539531.0,1278968.0,12.0,14260563.0,2010.0,De 6 a 10 anos,81000.0,False,False,1.0,300000.0,2020-09-17T15:03:03
5025,Anne Bell,Henry Norton,NNKV57789966660227,4,0.3999513742,0.0,2019-02-27T00:00:00,0,0.0,110000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9464285714285714,0.0535714285714285,0.0,110000.0,2020-02-05T19:14:37,2019-12-31T00:00:00,2210215.0,995581.0,2212779.0,802197.0,0.0,956286.0,1023097.0,3057044.0,1377360.0,12.0,1679684.0,2014.0,De 6 a 10 anos,101000.0,False,False,1.0,7560.0,2020-09-17T18:23:12
5071,Linda Fuller-Johnson,Heather Jordan,IOJP67899301164963,96,0.3119879327,0.0,2013-01-24T00:00:00,171,14117.8,70000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,-1.1e-15,70000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,5946410.0,2407619.0,7861450.0,5390149.0,0.0,2733659.0,1377391.0,16839745.0,0.0,12.0,0.0,2011.0,De 6 a 10 anos,1400000.0,False,False,1.0,1683066.0,2020-09-18T19:56:24
5084,Ricky Murphy,Dr. Beverley Simmons,HXOO43397803875562,44,0.404007513,0.0,2006-10-19T00:00:00,24,122861.63,350000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,0.768393112072543,350000.0,2020-02-05T19:14:37,2020-06-30T03:00:00,15106706.0,4259203.0,39939473.0,32046997.0,0.0,8377353.0,3272780.0,29621822.0,14448955.0,12.0,15172867.0,1966.0,Acima de 17 anos,2100000.0,False,False,0.9805018025,4359982.0,2020-09-21T14:32:04
5099,Damian McDonald,Miss Nicola Smith,HAXQ61960999837183,5,0.5117253784,0.0,2019-04-30T00:00:00,18,87561.0,110000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,110000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,46181161.0,2253845.0,47673346.0,45419501.0,0.0,11155790.0,13026332.0,48433706.0,10181046.0,12.0,38252660.0,2010.0,De 6 a 10 anos,1200000.0,False,False,1.0,4565000.0,2020-09-21T14:58:18
5178,Tina Greenwood-Norton,Mr. Elliot Jackson,TRCB66755167261115,98,0.3784673488,0.0,2013-04-18T00:00:00,28,159300.23,400000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,-0.998094258849955,100000.0,2020-02-05T19:14:37,2020-08-31T03:00:00,522231.0,125000.0,675439.0,497888.0,0.0,259478.0,231758.0,2395685.0,406722.0,3.0,1988963.0,2000.0,Acima de 17 anos,200000.0,False,False,0.9609716799,5280.0,2020-09-23T15:15:23
5188,Frederick Watkins,Philip Thompson-Martin,PINS47108800527481,3,0.3371584974,0.0,2014-02-10T00:00:00,0,0.0,70000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,70000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,12936195.0,657592.0,13970616.0,13313024.0,0.0,2750926.0,5097290.0,25852518.0,7825728.0,12.0,18026790.0,1990.0,Acima de 17 anos,500000.0,False,False,1.0,59400.0,2020-09-23T15:24:17
5197,Dr. Graeme Butler,Mohammed Cook,MUIG89897730094895,35,0.5988474046,0.0,2013-08-15T00:00:00,42,131000.0,350000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,0.0,350000.0,2020-02-05T19:14:37,2019-12-31T06:00:00,8328552.0,2091504.0,15041556.0,12950051.0,0.0,3228053.0,1055863.0,14515382.0,5679674.0,12.0,8835708.0,2010.0,De 6 a 10 anos,1000000.0,False,False,1.0,163370.0,2020-09-23T16:46:12
5232,Dr. Russell Patel,Martyn Bishop,UZLG50982971220645,25,0.2049510348,0.0,2016-08-04T00:00:00,32,24120.0,285000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.8928571428571428,0.1071428571428571,-0.980902709206399,285000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,15269897.0,11914996.0,24157092.0,6606533.0,0.0,2353758.0,12609089.0,36985675.0,23543317.0,12.0,13442358.0,2007.0,De 11 a 16 anos,500000.0,False,False,0.855464029,1009726.0,2020-09-24T17:17:09
5338,Mr. Derek Smith,Shaun Smart-Martin,LHDF10400510529085,3,0.1223748746,0.0,2019-01-22T00:00:00,0,0.0,150000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,50000.0,2020-02-05T19:14:37,2020-07-31T03:00:00,859048.0,447255.0,859048.0,365329.0,0.0,483718.0,123260.0,943657.0,557139.0,7.0,386518.0,2014.0,De 6 a 10 anos,200000.0,False,False,1.0,21779.0,2020-09-29T18:43:58
5351,Lauren Butler,Malcolm Harrison,DSOO06211051163678,9,0.0,0.0,2008-03-17T09:22:23,0,0.0,80000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,-0.866025403784439,80000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,1161965.0,105398.0,1230902.0,1125504.0,0.0,0.0,183053.0,2387739.0,1364721.0,12.0,1023018.0,2007.0,De 11 a 16 anos,70000.0,False,False,0.0,81400.0,2020-09-30T14:34:35
5384,Jonathan Wilson,Jordan Stevens,TPCC73510080166076,4,0.4698549008,0.0,2015-03-03T00:00:00,83,17107.18,60000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,60000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,1081739.0,323191.0,1488698.0,1165407.0,0.0,205395.0,528757.0,3218464.0,849662.0,12.0,2368802.0,2013.0,De 6 a 10 anos,200000.0,False,False,1.0,154401.0,2020-10-01T16:55:38
5424,Carole Iqbal,Kerry Bowen,LNGE93053337229755,24,0.3574833249,0.0,2008-05-15T00:00:00,63,32680.39,420000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,5.8e-15,420000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,14283226.0,3451560.0,15229880.0,11778319.0,0.0,8005299.0,4989046.0,47530891.0,14780237.0,12.0,32750654.0,1988.0,Acima de 17 anos,2000000.0,False,False,0.9895547454,3320000.0,2020-10-05T18:11:31
5428,Charlotte Dunn,Barbara Baker,JMXB27361489573465,3,0.4296911568,0.0,2019-01-14T00:00:00,31,21369.6,50000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,0.0,50000.0,2020-02-05T19:14:37,2019-12-31T00:00:00,18283720.0,11310861.0,24369762.0,12131251.0,0.0,16265886.0,1665680.0,48747994.0,0.0,12.0,0.0,1995.0,Acima de 17 anos,0.0,False,False,1.0,3636299.0,2020-10-05T19:20:58
5493,Elliot Stephenson,Adrian Graham,LOVL82962402474134,43,0.2458177861,0.0,2006-07-10T00:00:00,27,6432.0,250000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,0.0,250000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,35228050.0,7765895.0,39151651.0,31395756.0,0.0,14448141.0,8112608.0,70195527.0,22686830.0,12.0,47508697.0,2000.0,Acima de 17 anos,0.0,False,False,1.0,9724201.0,2020-10-07T15:09:06
5494,Jean Berry,Gregory Gould,NLUX93496216176463,4,0.3501754325,0.0,2007-07-02T00:00:00,102,208980.0,300000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,300000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,8856444.0,2130367.0,10461741.0,8331373.0,0.0,1051196.0,4208007.0,20332006.0,6565198.0,12.0,13766808.0,2000.0,Acima de 17 anos,120000.0,False,False,1.0,2112640.0,2020-10-07T15:22:58
5583,Ms. Geraldine Singh,Sandra Anderson,IOIC59548014135224,4,0.2056178239,0.0,2017-01-31T00:00:00,0,0.0,280000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9464285714285714,0.0535714285714285,0.0,220000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,4433096.0,2200921.0,4517091.0,2316169.0,0.0,1027255.0,2187561.0,8833287.0,7759498.0,12.0,1073789.0,2013.0,De 6 a 10 anos,587590.0,False,False,1.0,281200.0,2020-10-13T19:16:08
5599,Geraldine James-Green,Anna Perkins,IGYR07692699924463,14,0.3718639226,0.0,2006-12-18T00:00:00,83,49782.66,120000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,0.0,120000.0,2020-02-05T19:14:37,2019-06-30T03:00:00,9435669.0,4588904.0,10998944.0,5827998.0,0.0,3564197.0,3732325.0,11043266.0,4777806.0,6.0,6265460.0,1992.0,Acima de 17 anos,90000.0,False,False,0.949152378,218500.0,2020-10-14T14:30:26
5600,Katherine Parkinson,Dr. Heather Buckley,AEEX22981940889566,0,0.3897621495,0.0,2009-04-03T00:00:00,4,4906.67,170000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,170000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,11224090.0,738679.0,11529540.0,10790860.0,0.0,130000.0,805387.0,6812965.0,0.0,12.0,0.0,1972.0,Acima de 17 anos,1500000.0,False,False,1.0,895122.0,2020-10-14T14:31:10
5608,Bethany Allen-Thomas,Dr. Kieran Morris,TVAI03236080886003,411,0.2932141791,0.0,2006-07-24T00:00:00,47,44094.17,100000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.8928571428571428,0.1071428571428571,-0.785408477489817,100000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,3773721.0,1016003.0,4152165.0,2746154.0,0.0,559833.0,1008522.0,9372241.0,3626208.0,12.0,5746033.0,1984.0,Acima de 17 anos,500000.0,False,False,0.8866584856,162000.0,2020-10-14T14:45:32
5621,Ricky Kelly,Anne Welch-Campbell,OPNI24346853582080,5,0.0,0.0,2019-01-29T14:11:28,0,0.0,2000000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,1300000.0,2020-02-05T19:14:37,2020-07-31T03:00:00,21343428.0,5580595.0,27542384.0,6411245.0,0.0,9527517.0,9352161.0,27102567.0,2801698.0,7.0,24300869.0,2012.0,De 6 a 10 anos,40000.0,False,False,0.0,405000.0,2020-10-14T19:34:07
5669,Shirley Jones,Heather Davies,LQZF78530496989003,92,0.273750165,0.0,2006-03-22T00:00:00,0,0.0,160000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,0.0,60000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,1756813.0,722607.0,3085480.0,2330621.0,0.0,768836.0,668886.0,4848507.0,2402619.0,12.0,2445888.0,1995.0,Acima de 17 anos,200000.0,False,False,1.0,122100.0,2020-10-15T21:27:28
